2026-04-08 14:21:57.021848[INFO][DMMotor#4]          speed_bandwidth: 50.000000
2026-04-08 14:21:57.021860[INFO][DMMotor#4]                  inertia: 0.000022
2026-04-08 14:21:57.021871[INFO][DMMotor#4]                       k1: 0.996687
2026-04-08 14:21:57.021882[INFO][DMMotor#4]                max_speed: 600.000000
2026-04-08 14:21:57.021893[INFO][DMMotor#4]       over_current_thres: 0.800000
2026-04-08 14:21:57.021904[INFO][DMMotor#4]             k_torque_out: 0.000000
2026-04-08 14:21:57.021915[INFO][DMMotor#4]                     xout: 0.009204
2026-04-08 14:21:57.021926[INFO][DMMotor#4]       over_voltage_thres: 32.000000
2026-04-08 14:21:57.021938[INFO][DMMotor#4]             acceleration: 2.000000
2026-04-08 14:21:57.021948[INFO][DMMotor#4]                     deta: 4.000000
2026-04-08 14:21:57.021960[INFO][DMMotor#4]      under_voltage_thres: 15.000000
2026-04-08 14:21:57.021973[INFO][DMMotor#4]         hardware_version: 300V
2026-04-08 14:21:57.021989[INFO][DMMotor#4]             control_mode: 1
2026-04-08 14:21:57.022000[INFO][DMMotor#4]              kp_position: 54.000000
2026-04-08 14:21:57.022013[INFO][DMMotor#4]               fw_version: 5015
2026-04-08 14:21:57.022025[INFO][DMMotor#4]                 damp_eff: 0.000373
2026-04-08 14:21:57.022043[INFO][DMMotor#4]                 ki_speed: 0.039270
2026-04-08 14:21:57.022054[INFO][DMMotor#4]           gear_ratio_eff: 1.000000
2026-04-08 14:21:57.022065[INFO][DMMotor#4]         phase_resistance: 0.954745
2026-04-08 14:21:57.022076[INFO][DMMotor#4]         phase_inductance: 0.000367
2026-04-08 14:21:57.022087[INFO][DMMotor#4]             flux_linkage: 0.005287
2026-04-08 14:21:57.022098[INFO][DMMotor#4]               gear_ratio: 10.000000
2026-04-08 14:21:57.022108[INFO][DMMotor#4]              i_bandwidth: 1000.000000
2026-04-08 14:21:57.022119[INFO][DMMotor#4]             can_baudrate: 4
2026-04-08 14:21:57.022130[INFO][DMMotor#4]                  pos_max: 12.500000
2026-04-08 14:21:57.022142[INFO][DMMotor#4]          over_temp_thres: 100.000000
2026-04-08 14:21:57.022153[INFO][DMMotor#4]               torque_max: 10.000000
2026-04-08 14:21:57.022164[INFO][DMMotor#4]                direction: 1.000000
2026-04-08 14:21:57.022176[INFO][DMMotor#4]              ki_position: 0.000000
2026-04-08 14:21:57.022186[INFO][DMMotor#4]     number_of_pole_pairs: 14
2026-04-08 14:21:57.022198[INFO][DMMotor#4]                 kp_speed: 0.003875
2026-04-08 14:24:22.895755[INFO][DMMotor#4] zlog version: 0.1.dev1+g3715879
2026-04-08 14:24:22.895763[INFO][DMMotor#4] zlog_cpp version: 1.0.1
2026-04-08 14:24:22.895771[INFO][DMMotor#4] AIRBOT Drivers: v0.2.9.2-manufacture
2026-04-08 14:24:23.073391[INFO][DMMotor#4]                      p_m: 0.008914
2026-04-08 14:24:23.073440[INFO][DMMotor#4]                 m_offset: -2.251884
2026-04-08 14:24:23.073457[INFO][DMMotor#4]                       k2: 1.548672
2026-04-08 14:24:23.073465[INFO][DMMotor#4]           u_phase_offset: 1979.000000
2026-04-08 14:24:23.073472[INFO][DMMotor#4]           v_phase_offset: 1986.000000
2026-04-08 14:24:23.073479[INFO][DMMotor#4]                    IQ_c1: 2500.000000
2026-04-08 14:24:23.073486[INFO][DMMotor#4]                    VL_c1: 1000.000000
2026-04-08 14:24:23.073493[INFO][DMMotor#4]                  timeout: 0
2026-04-08 14:24:23.073503[INFO][DMMotor#4]            listen_can_id: 4
2026-04-08 14:24:23.073510[INFO][DMMotor#4]          feedback_can_id: 1796
2026-04-08 14:24:23.073517[INFO][DMMotor#4]             deceleration: -2.000000
2026-04-08 14:24:23.073524[INFO][DMMotor#4]                  vel_max: 30.000000
2026-04-08 14:24:23.073531[INFO][DMMotor#4]          speed_bandwidth: 50.000000
2026-04-08 14:24:23.073538[INFO][DMMotor#4]                  inertia: 0.000022
2026-04-08 14:24:23.073544[INFO][DMMotor#4]                       k1: 0.996687
2026-04-08 14:24:23.073551[INFO][DMMotor#4]                max_speed: 600.000000
2026-04-08 14:24:23.073558[INFO][DMMotor#4]       over_current_thres: 0.800000
2026-04-08 14:24:23.073565[INFO][DMMotor#4]             k_torque_out: 0.000000
